,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,times,distance,res
9013,5,1,597204,1,6,1,0,0,0,60,0,3.661319073,0.140896301,0.7425,128,260,1
9014,4,1,597206,1,1,0,6,0,0,60,0,4.822368421,0.050236772,0.833333333,69,232,1
9015,5,2,597234,1,12,2,2,0,0,60,0,4.382352941,0.224898772,0.873333333,134,241,1
9016,5,1,597241,1,11,0,0,0,0,120,0,3.354395604,0.083727953,0.914,90,268,1
9017,3,1,597243,1,0,0,4,0,0,60,0,2.759259259,0.020382952,0.55,48,241,1
9018,6,1,597253,0,1,0,3,0,0,30,0,3.102739726,0.03102052,0.783333333,60,227,1
9019,1,1,597286,0,10,0,0,0,0,60,0,2.63,0.017980921,0.764285714,30,241,1
9020,6,1,597299,0,5,2,2,0,0,60,0,2.643835616,0.013176858,0.816666667,49,240,1
9021,1,2,597316,0,5,2,3,0,0,120,1,3.857142857,0.077757189,0.821428571,86,231,1
9022,1,2,597321,0,5,2,0,0,1,120,0,3,0.000343147,0,7,18,0
9023,6,1,597333,0,3,0,5,1,0,90,0,3.193548387,0.020314323,0.83,64,228,1
9024,6,1,597360,0,1,0,6,1,0,30,0,3.627118644,0.014618077,0.633333333,31,235,1
9025,4,1,597363,1,7,2,3,0,0,60,0,3.534375,0.077551301,0.873333333,94,235,1
9026,2,3,597365,1,5,0,0,1,0,60,0,5.202576951,0.498730355,0.90625,264,238,1
9027,3,1,597365,1,5,0,0,1,0,60,0,2.417931034,0.120238831,0,264,238,1
9028,4,1,597376,0,8,0,1,0,0,120,1,3.184210526,0.0414522,0.81,70,235,1
9029,2,2,597403,1,5,0,9,0,0,90,0,3.731092437,0.030402855,0.79,125,261,1
9030,3,1,597403,1,5,0,9,0,0,90,0,2.197580645,0.037334431,0,125,261,1
9031,5,1,597415,1,4,1,9,0,0,60,0,3.677419355,0.01557889,0.69,13,59,0
9032,5,2,597426,1,10,0,2,0,1,120,0,3.691729323,0.03362844,0.723333333,23,170,0
9033,2,3,597433,0,11,0,7,0,0,120,0,3.092307692,0.027520417,0.74125,117,235,1
9034,3,1,597433,0,11,0,7,0,0,60,0,2.104294479,0.047011187,0,117,235,1
9035,2,3,597436,0,5,0,5,1,0,60,0,4.473945409,0.123670304,0.935,102,268,1
9036,4,1,597459,1,3,1,2,0,0,60,0,3.639240506,0.039393315,0.935,48,246,1
9037,5,2,597495,0,1,0,7,0,0,60,0,3.605691057,0.06080571,0.6725,31,148,0
9038,6,1,597515,0,4,2,1,0,0,30,0,2.666666667,0.004323657,0.666666667,29,226,1
9039,3,3,597529,1,3,2,4,1,0,60,0,2.377464789,0.057854643,0.695,158,255,1
9040,3,1,597560,1,1,2,5,1,0,120,0,2.286184211,0.047628852,0.7575,61,232,1
9041,3,1,597571,1,8,2,5,0,0,120,0,2.519067797,0.08153181,0.8625,148,237,1
9042,4,1,597573,1,3,0,9,1,0,60,1,4.336787565,0.057374236,0.56,60,215,1
9043,1,1,597582,0,9,2,3,1,0,60,0,2.756756757,0.006931576,0.606666667,10,105,0
9044,6,1,597597,1,8,0,8,0,0,30,0,2.768,0.023677167,0.883333333,47,239,1
9045,3,1,597602,1,0,0,7,0,0,60,0,3.347014925,0.061492005,0.78,91,257,1
9046,3,3,597608,1,7,0,6,1,0,60,0,2.444206009,0.078100336,0.8225,128,242,1
9047,6,1,597617,0,11,2,0,0,0,30,1,3.159090909,0.009470867,0.8175,18,224,1
9048,5,2,597662,0,0,0,5,1,0,90,0,5.253333333,0.27033148,0.728333333,185,236,1
9049,1,1,597689,0,11,2,7,0,0,60,1,1.896551724,0.018804475,0.817142857,50,207,0
9050,3,1,597726,1,3,3,1,0,0,60,0,2.069306931,0.01427493,0.125,11,96,0
9051,1,2,597730,0,1,0,9,0,0,180,0,3.430379747,0.018529957,0.741666667,38,223,0
9052,4,3,597732,1,12,1,7,2,0,30,0,3.377926421,0.069247135,0.81,110,222,1
9053,5,1,597737,1,6,0,0,0,0,60,0,2.550387597,0.045089561,0.5575,62,255,1
9054,5,3,597740,1,9,2,7,0,0,60,0,3.766726944,0.142886555,0.84125,91,242,1
9055,1,1,597742,0,11,2,4,0,0,60,0,2.564356436,0.017706403,0.728571429,27,247,1
9056,5,1,597747,1,0,1,9,0,0,90,0,3.313513514,0.0840711,0.4025,104,241,0
9057,2,3,597755,1,10,0,6,0,0,60,0,2.853211009,0.021275136,0.89375,114,259,1
9058,3,1,597770,0,11,2,1,0,0,130,1,2.373170732,0.066707844,0.5925,75,249,1
9059,3,3,597786,1,3,2,1,0,0,60,0,2.885496183,0.051815249,0.6825,111,241,1
9060,5,1,597787,1,3,0,1,1,0,60,0,5.991772625,0.549722051,0.86125,243,268,1
9061,1,1,597790,0,12,1,4,1,0,120,0,4.032846715,0.075766934,0.85,80,256,1
9062,5,1,597791,1,1,0,6,0,0,60,0,4.429003021,0.100542173,0.69625,81,268,1
9063,5,1,597797,1,12,0,3,0,0,60,0,3.885154062,0.095120445,0.72,86,236,1
9064,2,2,597817,0,0,0,1,0,0,120,0,9.5,0.00645117,0.66,12,61,0
9065,5,1,597819,1,4,2,1,0,0,60,0,3.20112782,0.116807357,0.885,124,257,1
9066,1,1,597866,0,4,2,9,0,0,120,0,2.877192982,0.022441837,0.681428571,29,202,0
9067,3,1,597871,1,0,1,8,2,0,90,0,1.884615385,0.030196967,0.895,78,235,1
9068,1,1,597878,0,6,0,8,0,0,60,0,2.558823529,0.047697481,0.79,78,240,1
9069,1,2,597882,0,1,0,2,1,0,150,0,4.524096386,0.103012834,0.751428571,60,228,1
9070,1,1,597886,0,8,2,8,0,0,120,0,3.409340659,0.085100542,0.851428571,164,268,1
9071,1,1,597894,0,3,0,9,0,0,120,0,4.878787879,0.110424816,0.845714286,134,259,1
9072,5,1,597906,1,6,0,5,0,0,60,0,4.155555556,0.115434768,0.725,92,268,1
9073,4,2,597909,0,3,2,4,0,0,60,0,4.031496063,0.035069659,0.58,68,213,1
9074,2,2,597926,0,8,0,8,0,0,240,0,2.579617834,0.027726306,0.97,52,227,1
9075,3,1,597938,0,5,0,9,0,0,60,0,2.232786885,0.093404708,0.9125,149,261,1
9076,6,1,597941,0,9,3,2,0,0,30,0,2.375,0.01297097,0.933333333,30,228,1
9077,4,1,597948,1,9,1,6,1,0,30,0,4.583870968,0.097453847,0.886666667,113,234,1
9078,3,1,597968,1,7,0,7,0,0,60,0,2.286666667,0.023471279,0.875,73,257,1
9079,5,1,598001,1,3,2,4,0,0,90,0,3.90625,0.051403473,0.66,30,169,0
9080,6,2,598017,1,5,0,4,1,0,30,0,2.459459459,0.024912497,0.806666667,61,230,1
9081,5,1,598032,0,5,2,0,0,0,60,0,2.601851852,0.038501132,0.723333333,33,114,0
9082,1,3,598035,0,1,2,2,0,0,60,0,2.75862069,0.005421728,0.76,14,235,1
9083,3,1,598052,1,7,1,3,0,0,60,0,2.62202381,0.060393933,0.825,107,261,1
9084,3,1,598064,1,6,0,8,1,0,60,0,2.755704698,0.140827671,0.7075,161,243,1
9085,4,1,598074,1,6,0,2,0,0,90,0,3.670378619,0.113032736,0.85,109,234,1
9086,5,1,598077,1,10,2,7,0,0,60,0,3.844748858,0.057717384,0.738,34,267,1
9087,2,3,598102,1,3,1,0,0,0,60,0,5.362790698,0.237320706,0.74375,207,229,1
9088,3,3,598103,1,1,0,7,0,0,60,0,1.899497487,0.02587331,0.695,131,254,1
9089,6,1,598107,0,9,2,2,0,0,30,0,3.251908397,0.029167525,0.853333333,56,260,1
9090,5,2,598113,1,2,1,1,0,0,120,0,2.690140845,0.026147828,0,68,233,1
9091,6,2,598127,0,5,0,0,0,0,30,0,3.135135135,0.023814426,0.5,26,195,0
9092,6,1,598139,0,0,0,2,1,0,30,0,2.768292683,0.01551026,0.716666667,61,228,1
9093,6,1,598176,0,11,0,3,0,0,30,0,2.421052632,0.003088326,0.59,11,227,1
9094,6,1,598178,1,5,2,2,1,0,30,0,3.857142857,0.024020314,0.763333333,36,242,1
9095,3,2,598179,0,6,1,4,0,0,60,0,3.303370787,0.040285499,0.58,49,240,1
9096,1,3,598201,0,10,2,0,0,0,60,0,1.945454545,0.014618077,0.53,36,236,1
9097,1,1,598202,0,10,2,1,1,0,60,1,2.468085106,0.007892389,0.65,7,25,0
9098,5,1,598213,0,5,3,0,0,0,60,0,3.726855394,0.334225516,0.662,172,256,1
9099,5,1,598215,1,8,0,4,0,0,60,0,4.584782609,0.144670922,0.634285714,122,261,1
9100,6,1,598226,0,1,2,4,0,0,30,1,2.464285714,0.004666804,0.425,9,138,0
9101,1,1,598230,0,2,0,1,1,0,60,0,2.768421053,0.054080022,0.785714286,81,267,1
9102,5,1,598235,1,8,1,9,0,0,120,0,2.658914729,0.023471279,0.57,22,122,0
9103,1,1,598243,0,1,0,5,0,0,60,0,6.413265306,0.086198614,0.877142857,55,248,1
9104,3,1,598246,0,5,0,0,0,0,120,0,2.487394958,0.101502985,0.895,158,238,1
9105,1,1,598252,0,2,2,0,0,0,120,0,2.291666667,0.007480612,0.793333333,15,197,1
9106,1,1,598253,0,10,0,2,0,0,60,0,1.892857143,0.003568732,0.691428571,9,264,1
9107,5,1,598279,0,3,0,2,0,0,60,0,4.691756272,0.179603322,0.836666667,79,236,1
9108,1,3,598282,0,2,2,8,0,1,60,0,2.959866221,0.060668451,0.8,87,237,1
9109,5,1,598285,1,9,2,9,1,0,120,1,4.136734694,0.139043305,0.805,87,250,1
9110,5,1,598294,1,3,1,9,0,0,60,0,4.779761905,0.110150299,0.85375,66,247,1
9111,2,3,598299,1,3,0,5,0,0,60,0,3.312807882,0.092238007,0.813636364,215,263,1
9112,5,2,598300,1,5,2,6,0,1,210,0,3.919117647,0.036510878,0.82,26,151,0
9113,3,3,598303,1,3,0,1,0,0,60,0,2.825,0.015441631,0.6025,34,184,0
9114,5,1,598306,1,0,0,7,0,0,120,0,2.204301075,0.014000412,0.5,19,236,0
9115,5,3,598308,1,2,4,1,0,1,90,0,4.434782609,0.097934253,0.68,127,251,1
9116,1,3,598313,1,3,0,3,1,1,120,0,5.5625,0.024363462,0.7275,28,242,1
9117,2,2,598321,1,8,1,7,1,0,60,0,2.129464286,0.032667627,0.841428571,161,268,1
9118,4,1,598321,1,8,1,7,1,0,60,0,3.530434783,0.111385629,0,161,268,1
9119,6,1,598327,0,1,2,9,1,0,30,0,3.557692308,0.012627822,0.866666667,33,226,1
9120,1,1,598351,0,0,2,4,0,0,120,0,2.318181818,0.010431679,0.718,36,212,1
9121,5,1,598385,1,4,2,2,0,0,60,0,2.884615385,0.061697893,0.586,75,268,0
9122,6,1,598406,0,9,2,0,1,0,30,0,2,0.000480406,0,1,0,0
9123,6,1,598420,1,0,2,8,0,0,30,0,2.458333333,0.016127925,0.896666667,36,228,1
9124,6,1,598421,0,9,1,1,0,0,30,0,3.433566434,0.03362844,0.7875,61,259,1
9125,5,1,598480,1,3,2,9,0,0,60,0,3.457142857,0.024843868,0.54,16,96,0
9126,6,2,598496,0,7,2,1,0,1,60,0,2.142857143,0.005078581,0.6,7,85,0
9127,2,3,598501,1,9,0,5,0,0,60,0,3.907284768,0.040422758,0.887142857,87,234,1
9128,3,1,598516,1,5,0,7,0,0,120,0,2.709497207,0.133072541,0.835,190,261,1
9129,3,3,598536,0,1,0,0,0,1,60,0,2.191304348,0.017225997,0.49875,102,240,0
9130,1,1,598538,0,12,2,2,0,0,60,0,1.888888889,0.004598174,0.6,6,24,0
9131,5,3,598540,1,5,2,7,1,0,90,0,3.99031477,0.226134102,0.84875,155,269,1
9132,5,1,598543,1,0,2,8,0,0,90,0,3.431192661,0.102601057,0.872,84,241,1
9133,6,1,598546,0,7,2,5,1,0,30,0,2.5,0.000274518,0.45,1,0,0
9134,4,1,598547,1,10,2,0,0,0,30,0,1.3,0.000823554,0,2,6,0
9135,5,1,598555,0,3,2,9,0,0,120,0,2.793319415,0.091757601,0.7625,96,236,1
9136,5,3,598559,1,12,0,2,0,0,60,1,3.535014006,0.173152152,0.904285714,132,268,1
9137,1,1,598562,1,0,2,0,0,0,60,0,2.25,0.000549036,0.3,1,0,0
9138,6,2,598564,0,8,2,5,0,0,30,0,2.142857143,0.000960813,0.65,5,135,0
9139,5,2,598571,1,9,0,4,0,0,60,0,3.939265537,0.191338961,0.94625,117,234,1
9140,1,3,598581,0,3,0,2,0,0,60,0,4.885714286,0.046873928,0.403333333,24,197,1
9141,1,2,598614,0,6,0,9,0,0,120,0,1.935483871,0.004049139,0.751428571,10,193,1
9142,1,1,598623,0,7,2,6,0,0,60,0,3.996402878,0.076178711,0.69,73,261,1
9143,1,2,598624,0,1,0,5,0,0,120,0,1.953125,0.008510054,0.797142857,17,192,1
9144,3,1,598637,0,5,1,4,0,0,60,0,2.113043478,0.049962254,0.9,73,255,1
9145,5,2,598642,1,10,0,5,0,1,180,0,2.691489362,0.034657882,0.4875,47,228,1
9146,5,1,598649,0,3,1,1,0,0,120,0,2.281795511,0.062727335,0.556666667,95,262,0
9147,2,2,598662,0,6,0,8,0,0,60,0,2.913043478,0.018324068,0.837142857,79,261,1
9148,3,1,598664,1,3,1,4,1,0,60,0,2.639534884,0.108983598,0.855,181,261,1
9149,2,3,598665,1,8,2,8,1,0,30,0,5.567901235,0.061835152,0.855714286,116,256,1
9150,3,1,598665,1,8,2,8,1,0,60,0,2.576791809,0.05174662,0,116,256,1
9151,6,1,598667,0,7,0,7,0,0,30,0,2.852941176,0.013245488,0.76,31,232,1
9152,1,2,598694,0,11,0,8,0,0,120,0,2.428571429,0.029098895,0.911428571,65,233,1
9153,3,1,598701,1,6,1,3,0,0,60,0,2.872340426,0.018461327,0,5,16,0
9154,5,1,598706,1,8,2,0,0,0,120,0,6.197201865,0.638322696,0.888888889,251,268,1
9155,2,3,598713,0,0,0,7,0,0,60,0,2.56,0.035069659,0.850833333,155,233,1
9156,5,2,598713,0,0,0,7,0,0,60,0,4.33604888,0.146043511,0,155,233,1
9157,3,2,598750,1,3,0,5,0,0,60,0,1.750798722,0.075149269,0.88,105,237,1
9158,2,3,598751,1,3,0,2,0,0,30,0,3.216666667,0.026422346,0.8,45,240,1
9159,5,3,598757,1,8,0,8,1,1,90,0,4.043956044,0.025187015,0.636666667,9,120,0
9160,1,1,598760,0,10,0,4,0,0,90,0,2.18699187,0.018392698,0.825,30,241,1
9161,5,1,598761,0,8,0,6,0,0,120,0,4.311425683,0.292567428,0.905714286,179,241,1
9162,6,1,598762,0,3,0,4,0,0,60,0,2.22826087,0.014000412,0.7,37,208,0
9163,1,3,598769,0,10,2,1,0,2,180,0,2.76635514,0.020245694,0.795,17,93,0
9164,4,1,598809,1,11,2,3,0,0,30,0,5.938596491,0.046393521,0.6,24,143,0
9165,4,1,598819,1,0,1,8,0,0,60,0,7.144736842,0.037197172,0.94,13,66,0
9166,1,3,598837,0,10,2,5,0,0,60,0,2.614583333,0.017157367,0.43,33,217,1
9167,6,1,598840,1,0,0,3,1,0,30,0,4.522222222,0.027863565,0.733333333,55,248,1
9168,3,1,598842,1,5,2,1,0,0,120,0,2.02293578,0.030196967,0.525,63,252,0
9169,2,2,598860,0,3,2,1,0,0,90,0,5.202631579,0.271292293,0.91875,251,260,1
9170,1,1,598865,0,8,2,4,0,0,60,0,1.787878788,0.012078787,0.6325,29,237,1
9171,1,1,598883,0,0,0,3,0,0,120,0,2.167597765,0.026559605,0.937142857,73,237,1
9172,1,1,598907,0,1,0,3,0,0,60,0,2.667334669,0.091277194,0.804285714,171,268,1
9173,1,1,598914,0,9,0,6,0,0,120,0,1.985294118,0.009196349,0.837142857,32,239,1
9174,1,2,598918,1,2,0,3,0,0,60,0,2.761261261,0.042001235,0.848571429,84,234,1
9175,6,1,598921,1,8,0,8,0,0,30,0,3.634920635,0.015647519,0.775,28,229,1
9176,6,1,598923,1,9,2,8,0,0,30,0,2.25,0.000549036,0.58,3,42,0
9177,4,1,598924,1,4,0,3,0,0,60,0,1,0,0,5,14,0
9178,2,3,598963,1,5,1,7,1,0,30,0,3.192982456,0.049893624,0.848571429,148,255,1
9179,5,1,598966,1,7,0,2,0,0,120,1,3.472647702,0.108846339,0.745,178,267,1
9180,1,1,598969,0,4,1,7,1,0,120,0,2.461077844,0.056344794,0.79,151,267,1
9181,4,1,598973,1,0,0,3,0,0,60,1,3.589873418,0.097247958,0.946666667,91,264,1
9182,2,3,598983,1,6,0,2,1,0,60,0,2.568807339,0.019147622,0.656,146,257,1
9183,6,1,599000,1,7,2,1,0,0,30,0,1.777777778,0.001029442,0,2,1,0
9184,6,1,599009,0,0,2,6,0,0,30,0,2.646706587,0.030265596,0.723333333,63,228,1
9185,1,1,599016,0,3,0,1,0,0,60,1,2.769230769,0.002402031,0.8,11,199,1
9186,1,1,599037,0,7,2,3,1,0,60,1,2.448979592,0.065815661,0.775714286,84,265,1
9187,5,2,599048,0,5,2,0,0,0,90,0,2.179190751,0.025804681,0.6925,49,231,1
9188,3,1,599049,0,4,2,5,1,0,120,0,3.003189793,0.129160662,0.745,128,258,1
9189,4,2,599056,1,11,1,9,0,0,30,0,3.236363636,0.024363462,0.833333333,22,228,1
9190,4,3,599059,1,6,2,6,0,1,30,0,1.238095238,0.001715737,0,5,106,0
9191,6,1,599080,0,11,3,9,0,0,30,0,2.68,0.013725894,0.853333333,46,228,1
9192,1,3,599108,0,10,0,0,0,0,60,0,3.958333333,0.019490769,0.82,19,213,0
9193,5,2,599117,1,8,1,9,0,1,120,0,3.6,0.008578684,0,6,34,0
9194,1,2,599132,0,5,1,5,1,0,60,0,2.860759494,0.015441631,0.898333333,27,205,1
9195,3,2,599134,1,7,2,2,0,0,60,0,3.563829787,0.09189486,0.3975,92,229,0
9196,6,2,599144,0,1,0,1,0,0,30,0,3.702702703,0.009333608,0.693333333,17,224,1
9197,2,3,599169,1,6,0,5,0,0,120,1,2.77027027,0.042138494,0.805,173,259,1
9198,2,3,599176,1,10,1,8,0,0,60,0,2.948051948,0.062246929,0.93,156,243,1
9199,4,1,599176,1,10,1,8,0,0,30,0,2.92147806,0.086747649,0,156,243,1
9200,3,1,599177,1,8,2,2,0,0,120,0,1.638418079,0.019833917,0.655,82,233,1
9201,5,1,599199,1,11,2,9,0,0,60,0,5.369465649,0.482671059,0.85,189,252,1
9202,3,1,599206,1,1,2,9,0,0,60,0,3.157894737,0.012284675,0.48,9,43,0
9203,1,2,599207,0,10,2,1,1,0,60,1,4.228632479,0.135749091,0.7,95,229,1
9204,4,3,599215,0,12,0,4,1,0,60,0,5.93877551,0.1397296,0.563333333,81,246,0
9205,1,1,599230,0,9,1,5,1,0,60,0,3.409698997,0.139866859,0.862857143,185,267,1
9206,5,1,599245,1,8,0,4,1,0,60,0,3.482439926,0.129229291,0.835,114,243,1
9207,4,2,599263,1,12,0,5,0,1,120,0,2.516853933,0.015304372,0,36,165,0
9208,6,1,599267,0,3,2,7,0,0,30,0,2.592105263,0.013451376,0.59,16,105,0
9209,2,2,599275,1,6,0,8,0,0,90,0,4.343283582,0.039873722,0.756666667,39,226,0
9210,6,2,599276,0,0,0,5,1,0,30,0,3.354609929,0.064854849,0.883333333,125,217,1
9211,6,1,599278,0,12,2,2,0,0,90,0,2.375,0.022098689,0.78,62,249,1
9212,6,3,599282,0,12,2,6,1,0,30,0,2.6,0.001715737,0.645,42,207,1
9213,4,1,599284,1,10,2,7,0,0,30,0,3.516,0.060256674,0.6,45,137,0
9214,5,1,599289,1,5,0,6,0,0,60,0,4.997546012,0.2794592,0.91,176,262,1
9215,1,1,599292,0,1,0,2,0,0,60,0,2.545454545,0.05950175,0.895,150,267,1
9216,2,3,599297,1,12,0,9,0,0,120,0,1.777777778,0.009814014,0.595,25,55,0
9217,5,1,599297,1,12,0,9,0,0,120,0,1.939393939,0.008715943,0,25,55,0
9218,5,3,599297,1,12,0,9,0,1,120,0,1.971428571,0.014137671,0,25,55,0
9219,6,1,599306,0,3,0,9,1,0,30,0,4.291338583,0.037334431,0.746666667,57,234,1
9220,3,1,599314,1,9,2,1,0,0,60,0,2.655629139,0.027451788,0.795,59,233,1
9221,1,3,599323,0,1,0,3,0,0,60,1,3.768518519,0.027863565,0,16,23,0
9222,4,2,599341,1,6,0,4,0,0,90,0,4.177453027,0.137258939,0.8275,113,230,1
9223,5,1,599370,1,0,0,4,1,0,60,0,3.732026144,0.156681079,0.7825,159,263,1
9224,6,1,599385,0,0,2,9,0,0,30,0,2.841269841,0.012216046,0.833333333,45,228,1
9225,2,3,599398,1,8,2,8,0,0,60,0,3.848623853,0.057511495,0.74125,146,229,0
9226,5,2,599398,1,8,2,8,0,0,120,0,3.191176471,0.104179535,0,146,229,1
9227,1,1,599402,0,4,0,6,0,0,60,0,2.237288136,0.008990461,0.72,21,242,1
9228,6,1,599410,1,0,0,3,1,0,30,1,3.505617978,0.021343765,0.816666667,35,221,1
9229,3,1,599425,1,5,1,9,0,0,150,0,2.887640449,0.088120239,0.775,97,251,1
9230,1,1,599434,1,1,0,7,0,0,60,0,2.1875,0.016745591,0.725,39,110,0
9231,5,1,599445,0,6,1,3,0,0,90,0,2.968531469,0.05819779,0.776666667,112,266,1
9232,6,1,599448,0,8,0,8,1,0,30,0,2.045454545,0.003019697,0.74,5,64,0
9233,2,3,599452,1,4,1,8,0,1,90,0,3.96,0.020314323,0.722857143,72,254,1
9234,4,1,599452,1,4,1,3,0,0,60,0,4.006849315,0.04007961,0,72,254,1
9235,6,2,599467,1,9,2,1,0,1,60,0,2.373831776,0.017363256,0.746666667,43,226,1
9236,5,1,599468,1,5,2,7,0,0,60,0,4.805369128,0.245624871,0.71875,153,261,1
9237,4,1,599479,1,4,0,2,1,0,60,0,3.661016949,0.014755336,0.673333333,29,235,1
9238,2,3,599491,1,8,1,7,1,0,30,0,3.065681445,0.12806259,0.83,158,269,0
9239,1,2,599495,0,9,0,4,1,0,60,0,3.391534392,0.04392286,0.788571429,95,234,1
9240,6,1,599529,1,9,0,1,0,0,30,0,3.5,0.002333402,0.71,6,170,1
9241,2,2,599542,1,6,2,9,0,0,90,0,3.795454545,0.022853613,0.7775,59,152,0
9242,4,2,599554,0,8,1,6,1,0,60,0,3.525373134,0.080982774,0.796666667,104,240,1
9243,5,1,599559,1,0,1,1,0,0,60,0,3.914826498,0.170269714,0.8875,110,257,1
9244,5,1,599570,1,5,2,0,0,0,60,0,1.730434783,0.013588635,0.463333333,24,171,0
9245,5,1,599587,1,4,2,3,0,0,60,0,2.928176796,0.072678608,0.7725,90,236,1
9246,4,1,599588,1,10,0,4,0,0,90,0,5.031496063,0.043785602,0.86,19,61,0
9247,2,2,599615,1,1,2,3,0,0,90,1,1.75,0.002333402,0.34,14,64,0
9248,6,2,599620,0,11,0,3,0,0,30,0,4.250728863,0.099993137,0.883333333,155,241,1
9249,1,1,599644,0,10,2,9,1,0,120,1,2.53164557,0.027383158,0.608,28,1,0
9250,3,2,599649,1,1,1,4,0,1,150,0,2.772727273,0.016676961,0.73,15,131,0
9251,3,3,599651,1,7,2,5,0,0,60,0,3.055555556,0.011255233,0.775,13,49,0
9252,3,1,599658,1,6,0,4,0,0,60,0,1.537037037,0.005627616,0,5,23,0
9253,5,1,599663,1,4,1,2,0,0,60,0,3.719921105,0.12936655,0.801818182,112,254,1
9254,5,1,599683,0,6,1,2,0,0,90,0,3.371060172,0.161416512,0.893333333,149,261,1
9255,1,1,599709,0,10,0,4,0,0,120,0,2.889361702,0.04653078,0.77,42,129,0
9256,5,1,599718,1,6,1,2,0,0,90,0,3.109929078,0.060119415,0.8075,84,254,1
9257,3,1,599725,0,5,0,8,0,0,120,1,2.114513981,0.108914968,0.755,195,241,1
9258,3,1,599737,0,6,1,5,0,0,60,0,2.217054264,0.098071512,0.8275,114,255,1
9259,1,1,599739,0,12,2,2,1,0,60,0,1.895238095,0.013588635,0.735714286,32,226,1
9260,2,3,599740,1,3,0,6,1,0,60,0,4.220472441,0.036716766,0.647272727,188,237,1
9261,5,2,599740,1,3,0,6,1,0,60,0,3.738345865,0.170544232,0,188,237,1
9262,1,1,599748,0,7,0,8,0,0,60,0,2.055555556,0.015167113,0.855714286,24,263,1
9263,4,1,599768,1,10,2,2,0,0,60,0,5.323369565,0.134376501,0.896666667,94,262,1
9264,5,1,599783,1,2,0,4,0,0,90,0,3.830882353,0.107199231,0.6125,78,244,1
9265,1,1,599785,0,6,1,4,1,0,60,0,4.25,0.022098689,0.818333333,27,233,1
9266,1,1,599787,1,6,0,4,1,0,60,0,2.440613027,0.043648343,0.832857143,97,261,1
9267,3,2,599789,0,6,1,4,0,0,60,0,2.382142857,0.045707227,0.7375,52,237,1
9268,6,1,599804,0,0,2,6,1,0,30,0,3.071428571,0.002882438,0.67,4,67,0
9269,5,2,599812,1,0,0,4,0,0,60,0,3.010752688,0.038363873,0.77,18,128,0
9270,6,1,599815,0,8,0,6,0,0,30,0,2.962962963,0.016402443,0.733333333,55,247,1
9271,5,1,599816,1,0,1,8,0,0,120,1,3.576449912,0.139592341,0.86,101,254,1
9272,1,1,599836,0,12,0,0,0,0,60,0,2.488888889,0.038363873,0.695714286,70,238,1
9273,3,3,599837,0,6,0,0,1,2,60,1,2,0.005833505,0.79,35,4,0
9274,1,1,599840,0,12,0,3,0,0,60,0,3.172043011,0.020177064,0.668571429,21,241,0
9275,6,1,599853,0,0,2,4,0,0,30,0,3.010989011,0.03754032,0.65,73,250,0
9276,3,1,599854,0,8,0,6,0,0,120,0,2.91588785,0.064168554,0.64,89,240,1
9277,2,2,599857,1,6,2,1,1,0,90,0,3.272727273,0.069109876,0.790833333,203,268,1
9278,5,1,599857,1,6,2,1,1,0,90,0,4.023554604,0.128886144,0,203,268,1
9279,5,3,599865,1,7,0,2,1,0,60,0,2.113207547,0.015304372,0.74,24,176,0
9280,5,1,599907,0,6,1,5,0,0,60,0,3.046428571,0.058472308,0.633333333,45,135,0
9281,1,1,599908,0,0,2,8,1,0,120,0,2.054878049,0.023059502,0.805714286,93,252,1
9282,4,2,599937,0,10,2,2,0,1,90,0,2.843283582,0.052227026,0.625,52,229,1
9283,3,1,599947,1,11,0,4,0,0,120,0,1.858638743,0.024294832,0.835,59,231,1
9284,2,2,599958,0,7,1,3,0,0,150,0,5.309895833,0.279802347,0.811428571,202,268,1
9285,6,1,599963,0,1,2,9,0,0,30,1,3.033707865,0.018461327,0.75,44,224,1
9286,2,3,599976,1,7,2,4,0,0,30,0,2.333333333,0.005696246,0,9,54,0
9287,1,2,599990,0,1,0,7,1,1,180,0,2.137614679,0.015922037,0.788571429,46,220,1
9288,6,2,600035,0,11,2,1,0,0,90,0,3.813186813,0.023745796,0.7075,37,208,1
9289,2,3,600067,1,0,0,7,0,0,60,0,2.879725086,0.057442866,0.90875,232,253,1
9290,3,1,600067,1,0,0,7,0,0,60,0,3.005347594,0.115640656,0,232,253,1
9291,4,1,600071,1,4,4,6,1,0,60,0,3.321428571,0.050991696,0.735,150,242,1
9292,5,3,600071,1,4,4,3,1,0,60,0,4.125407166,0.173769817,0,150,242,1
9293,2,2,600073,1,2,0,1,0,0,60,0,2.658682635,0.091345824,0.9275,156,236,1
9294,6,1,600097,0,5,2,0,1,0,90,0,3.166666667,0.01427493,0.593333333,31,226,1
9295,1,1,600121,0,3,0,3,0,0,120,1,3.396351575,0.140484524,0.772857143,223,266,1
9296,4,1,600127,1,10,0,1,1,0,60,0,3.673076923,0.013039599,0.66,13,63,0
9297,2,2,600142,1,10,0,5,0,0,60,0,3.952380952,0.0284126,0.408333333,55,262,0
9298,4,1,600142,1,10,0,5,0,0,60,0,3.315789474,0.017225997,0,55,262,1
9299,5,1,600175,1,5,1,7,0,0,90,0,4.31981982,0.197378354,0.813333333,142,248,1
