,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,times,distance,max_dist,res
3042,6,1,601576,0,0,2,1,0,0,30,0,2.382978723,0.007617871,0.63,25,195,43,0
3043,5,1,601640,1,3,1,1,0,0,90,0,2.218181818,0.008304166,0,2,1,1,0
3044,1,1,601655,1,6,0,4,1,0,60,0,4,0.060050786,0.775714286,79,258,27,1
3045,5,1,601788,1,5,2,3,0,0,90,0,4.361419069,0.134925537,0.85,79,236,20,1
3046,1,3,601803,0,4,0,2,0,0,120,0,2.430769231,0.021618283,0.85,18,97,30,0
3047,6,1,601939,0,0,2,2,0,0,30,0,2.957317073,0.033216663,0.813333333,62,247,18,0
3048,5,1,601952,0,1,2,0,0,0,60,0,2.511961722,0.035961842,0.66,40,235,67,1
3049,6,1,602023,0,9,0,3,1,0,30,0,2.555555556,0.003088326,0.52,7,137,72,0
3050,6,1,602026,0,3,2,0,0,0,30,0,3.866666667,0.011872898,0,14,223,81,0
3051,5,1,602099,0,4,2,2,0,0,120,0,2.885572139,0.039736463,0.57,80,263,14,1
3052,2,2,602133,1,9,0,5,0,0,60,0,2.996350365,0.056276165,0.806666667,192,262,21,1
3053,6,1,602168,0,1,0,5,0,0,30,0,3.426035503,0.039667833,0.843333333,35,135,18,0
3054,6,1,602175,0,12,2,4,0,0,90,0,2.27027027,0.005696246,0.54,10,61,19,0
3055,3,2,602228,1,0,0,6,0,0,60,0,2.993150685,0.029922449,0.615,49,173,16,0
3056,5,1,602312,1,12,0,3,0,0,120,1,4.902325581,0.144602292,0.715,125,268,32,1
3057,6,3,602360,0,12,0,0,0,2,30,0,2.340248963,0.038638391,0.556666667,50,268,36,0
3058,3,2,602365,1,11,2,2,0,0,60,0,2.097435897,0.028000824,0.73,58,236,29,1
3059,2,2,602398,1,11,0,2,0,0,60,0,4.5625,0.019971176,0.8475,78,229,80,0
3060,4,1,602398,1,11,0,2,0,0,60,0,3.101265823,0.067188251,0,78,229,80,0
3061,4,1,602424,1,0,2,3,0,0,60,0,3.105042017,0.050648548,0.726666667,81,243,20,1
3062,5,1,602468,1,7,2,9,1,0,90,0,3.857798165,0.057648754,0.858333333,35,224,34,1
3063,6,1,602470,0,0,2,6,0,0,30,0,3.369047619,0.01935351,0.896666667,35,228,39,1
3064,2,3,602533,1,11,0,1,0,0,60,1,2.448051948,0.025804681,0.855,96,230,39,1
3065,3,2,602533,1,11,0,1,0,0,60,1,1.766666667,0.021755542,0,96,230,39,1
3066,6,1,602604,0,11,0,5,0,0,30,0,2.58974359,0.006862947,0.933333333,39,215,43,1
3067,1,3,602666,0,7,0,1,0,1,90,1,1.787878788,0.003980509,0.48,12,233,80,1
3068,4,1,602703,1,7,0,4,0,0,60,0,4.654008439,0.075629675,0.663333333,87,234,18,1
3069,2,2,602718,1,6,4,4,0,0,60,0,2.591240876,0.024294832,0.662857143,113,247,27,0
3070,1,1,602767,0,5,2,0,0,0,60,0,2.43030303,0.027451788,0.6175,28,188,30,0
3071,5,1,602777,1,1,0,7,0,0,150,0,4.014409222,0.095532222,0.85125,57,265,42,1
3072,5,1,602811,1,4,2,0,0,0,120,0,2.333333333,0.094091003,0.58,133,265,13,1
3073,1,2,602815,0,12,2,2,0,0,60,0,1.868852459,0.00775513,0.78,19,142,36,0
3074,4,1,602816,1,3,0,2,0,0,60,0,4.428994083,0.102669686,0.64,38,63,5,0
3075,5,2,602854,1,11,2,7,0,0,90,0,2.907014682,0.2445268,0.911428571,215,240,4,1
3076,5,1,602895,0,6,1,4,0,0,90,0,2.922330097,0.061903781,0.6275,42,235,61,0
3077,2,2,602902,0,12,2,7,0,0,90,0,4.43442623,0.074188457,0.8825,102,245,28,1
3078,1,2,602929,0,8,2,5,0,0,60,0,1.954545455,0.008784572,0.646,26,118,16,0
3079,5,1,602948,1,8,0,6,1,0,90,0,4.396355353,0.132386247,0.848571429,117,268,14,1
3080,3,1,602986,1,6,0,8,1,0,120,0,1.785714286,0.001647107,0,3,23,13,0
3081,5,1,603030,1,10,1,7,0,0,60,0,2.23943662,0.010843456,0.58,13,47,12,0
3082,1,1,603038,0,10,1,9,1,0,120,0,2.095890411,0.010431679,0.774285714,22,228,49,1
3083,5,2,603111,0,11,0,7,0,1,120,0,2.909090909,0.057031089,0.69,141,241,20,1
3084,1,1,603123,0,7,0,8,0,0,60,0,2.5,0.005764875,0.806666667,17,261,66,1
3085,6,1,603164,0,3,0,5,1,0,30,0,3.654676259,0.034795141,0.77,60,227,21,1
3086,5,1,603216,1,4,0,4,0,0,120,0,2.212962963,0.016333814,0.51,21,103,47,0
3087,2,2,603222,1,11,2,5,0,0,60,0,4,0.011186604,0.714,44,263,51,0
3088,4,1,603222,1,11,2,5,0,0,60,0,4.950704225,0.048177888,0,44,263,51,1
3089,4,1,603309,1,9,0,7,0,0,60,0,3.707746479,0.072198202,0.863333333,106,255,24,1
3090,2,3,603325,0,7,0,2,0,0,60,1,4.069536424,0.084276989,0.978333333,112,231,43,1
3091,3,1,603325,0,7,0,2,0,0,60,1,1.841059603,0.038089356,0,112,231,43,1
3092,6,1,603365,1,4,2,9,0,0,30,0,1.1875,0.00123533,0.8,5,44,35,0
3093,3,3,603406,1,5,2,1,0,0,60,0,2.017857143,0.023196761,0.8075,86,248,13,1
3094,5,1,603437,1,3,2,1,0,0,120,0,3.939655172,0.125386041,0.7475,98,262,22,1
3095,2,2,603477,1,0,1,6,0,0,60,0,3.286995516,0.050236772,0.675714286,143,268,21,1
3096,5,1,603529,1,6,0,4,0,0,60,0,4.169491525,0.118111317,0,99,237,28,1
3097,4,2,603531,1,3,1,6,1,0,60,0,4.230215827,0.040285499,0.853333333,35,227,37,1
3098,3,2,603559,1,6,2,9,0,0,60,0,1.5,0.000960813,0,2,6,6,0
3099,6,2,603612,0,5,0,9,1,1,60,0,3.147826087,0.024775238,0.67,51,236,31,0
3100,2,3,603620,0,3,0,3,0,0,60,0,3.198090692,0.09189486,0.823333333,147,269,8,1
3101,4,3,603700,1,12,2,9,0,0,60,0,1,0.000205888,0,4,7,3,0
3102,3,1,603730,0,0,0,5,1,0,120,0,2.25,0.015373001,0.72,13,91,34,0
3103,1,3,603731,1,6,0,0,0,0,60,0,2.917748918,0.046187633,0.466666667,60,262,25,1
3104,1,2,603762,0,7,0,4,0,0,60,0,2.23880597,0.020520211,0.818571429,33,217,33,1
3105,2,2,603791,1,6,2,1,0,0,120,0,1.7,0.001098072,0,3,4,7,0
3106,6,1,603827,0,3,2,9,0,0,30,0,3.951219512,0.011049345,0,4,25,14,0
3107,5,2,603848,1,12,2,0,1,1,120,1,3.177606178,0.056413424,0.587,121,241,25,0
3108,2,2,603859,1,8,1,5,0,0,60,0,2.351851852,0.026079198,0.795,94,240,15,1
3109,6,1,603913,1,3,2,2,1,0,30,0,3.949640288,0.037608949,0.55,73,237,16,1
3110,6,2,603921,0,1,2,5,0,0,90,0,2.267605634,0.010980715,0,47,221,65,1
3111,3,1,604055,1,5,0,7,0,0,120,0,2.168674699,0.061697893,0.8,118,230,18,1
3112,6,3,604061,0,0,2,8,1,1,30,0,2.142857143,0.000960813,0.6,5,156,124,0
3113,5,1,604087,1,8,2,8,0,0,90,0,2.74267101,0.057717384,0.72,57,236,47,0
3114,1,1,604095,0,8,2,5,0,0,120,0,2.30952381,0.006588429,0.591428571,10,199,49,0
3115,6,1,604110,1,8,0,3,1,0,30,0,2.875,0.018873104,0.783333333,102,243,16,1
3116,1,1,604151,0,7,1,6,0,0,120,0,2.263636364,0.017020108,0.86,56,268,21,1
3117,1,1,604187,0,11,0,8,0,0,60,0,2.791304348,0.04399149,0.865714286,80,265,17,1
3118,1,1,604204,0,2,2,1,1,0,60,0,2.710659898,0.036579507,0.823333333,49,257,38,1
3119,1,1,604238,0,11,2,8,0,0,60,0,2.055555556,0.030402855,0.891428571,86,268,27,1
3120,1,3,604358,0,8,0,4,0,0,60,0,2.893162393,0.046393521,0.86,80,234,19,1
3121,5,1,604379,1,0,0,1,0,0,60,0,2.616438356,0.026147828,0.716,47,263,33,1
3122,5,1,604416,1,2,0,5,0,0,90,0,2.205405405,0.027932194,0.8,39,241,28,0
3123,6,1,604423,1,5,0,1,1,0,30,0,2.608695652,0.008166907,0.77,52,235,25,1
3124,3,1,604462,1,5,2,1,0,0,90,0,1.573770492,0.019696658,0.51,69,254,26,0
3125,6,1,604536,0,9,2,3,0,0,30,0,1.875,0.003019697,0.55,11,141,49,0
3126,1,1,604556,0,4,0,0,0,0,120,0,2.5,0.008510054,0.734285714,22,239,33,1
3127,3,1,604559,1,12,0,8,0,0,90,0,3.054054054,0.007686501,0.57,5,52,25,0
3128,4,2,604571,1,1,2,7,0,0,120,0,3.751879699,0.034177476,0,80,233,39,1
3129,2,2,604655,1,10,0,6,0,0,90,1,1.96875,0.004255027,0.553333333,25,222,97,0
3130,3,1,604723,1,8,0,8,0,0,90,0,1.845637584,0.018804475,0,36,234,41,1
3131,5,1,604741,1,1,0,6,0,0,150,0,3.581395349,0.042207124,0.586666667,56,268,39,1
3132,5,1,604766,1,3,0,9,1,0,60,0,4.251840943,0.198064649,0.84875,155,231,9,1
3133,4,2,604789,1,12,2,1,0,0,60,0,4.064377682,0.064923478,0.843333333,57,227,24,1
3134,5,1,604828,1,6,0,8,0,0,60,0,3.398550725,0.032118592,0.8,15,57,12,0
3135,3,2,604905,0,9,0,1,0,0,60,0,2.555970149,0.046942557,0.565,90,240,11,1
3136,4,1,604906,1,8,2,6,0,0,60,0,5.367549669,0.111179741,0,102,235,49,1
3137,5,3,604907,1,5,2,1,0,0,60,0,4.106796117,0.028961636,0.713333333,9,256,225,0
3138,1,1,604916,0,2,0,9,0,0,60,0,2.61025641,0.034863771,0.814,55,257,32,1
3139,1,1,604917,0,6,1,5,1,0,60,0,2.680722892,0.061011598,0.764285714,63,247,18,1
3140,5,1,604918,1,6,0,4,0,0,60,0,3.586466165,0.032667627,0.81,20,74,12,0
3141,1,1,604942,0,2,2,9,0,0,60,0,3.472727273,0.078580743,0.63,75,248,24,1
3142,5,1,604945,1,6,1,6,0,0,60,0,2.606837607,0.041795347,0.5875,53,192,18,0
3143,1,3,604950,0,3,2,9,1,0,60,0,3.042643923,0.097865623,0.843333333,105,240,15,1
3144,1,1,604951,0,8,2,8,1,0,60,0,3,0.004460916,0.646666667,4,45,23,0
3145,1,1,604966,0,2,2,1,1,0,60,0,5.366666667,0.28721433,0.832857143,163,261,12,1
3146,1,1,604982,0,2,2,1,0,0,60,0,2.125,0.013931782,0.678571429,64,265,22,1
3147,1,3,604990,0,0,2,2,1,0,120,0,2.811394892,0.098140141,0.403333333,156,259,9,1
3148,2,2,604997,0,6,1,6,0,0,60,0,2.394160584,0.022441837,0.7675,50,228,26,1
3149,1,1,605009,0,11,0,8,0,0,60,0,2.911242604,0.03369707,0.845714286,67,247,17,1
3150,3,3,605070,1,4,0,0,0,1,120,0,3.598233996,0.111797406,0,88,239,23,0
3151,1,3,605089,0,11,0,9,0,0,180,1,2.629213483,0.015990666,0.68,29,237,36,1
3152,1,1,605102,0,11,2,5,0,0,60,0,2.555555556,0.020451582,0.738571429,35,232,30,1
3153,2,3,605111,1,7,2,4,0,0,30,0,2.913461538,0.0207261,0.856,127,244,20,1
3154,4,1,605111,1,7,2,4,0,0,60,0,5.479166667,0.108228673,0,127,244,20,1
3155,3,1,605118,0,5,2,3,1,0,60,0,2.876404494,0.087777091,0.788571429,54,239,45,0
3156,2,2,605144,1,6,1,7,0,0,90,0,4.302325581,0.050717178,0.925,122,249,20,1
3157,3,1,605144,1,6,1,7,0,0,90,0,1.830275229,0.054697687,0,122,249,20,1
3158,1,3,605186,0,3,2,1,0,0,120,0,2.380952381,0.003362844,0,6,39,19,0
3159,1,3,605243,0,0,1,7,0,0,60,0,3.572368421,0.037197172,0.903333333,59,237,13,1
3160,5,1,605394,1,5,0,7,0,0,120,0,2.375,0.00514721,0.583333333,32,218,61,0
3161,5,1,605409,0,6,0,3,1,0,60,0,5.156944444,0.254752591,0.9,150,261,17,1
3162,6,1,605521,0,3,0,4,0,0,30,0,2.851351351,0.014412189,0.773333333,26,242,48,1
3163,6,2,605556,0,11,0,2,0,1,60,0,2.128205128,0.005627616,0.815,16,197,55,1
3164,2,2,605571,0,6,1,6,1,0,90,0,4.417322835,0.192437032,0.94,239,267,17,1
3165,5,1,605589,1,6,1,1,0,0,120,0,4.23151751,0.149200467,0.63125,140,267,13,1
3166,1,1,605595,0,0,2,6,0,0,60,1,2.933333333,0.030128337,0.571666667,24,203,42,0
3167,3,2,605596,1,0,2,8,0,0,120,0,2.174377224,0.041863976,0.83,68,229,16,1
3168,5,1,605598,0,8,0,6,0,0,120,0,4.474796748,0.188799671,0.798333333,148,267,10,1
3169,3,2,605652,0,8,0,8,0,1,180,0,2.766990291,0.019490769,0.725,26,197,68,1
3170,2,3,605666,1,1,1,5,0,0,60,0,1.851851852,0.003362844,0.94,81,257,40,1
3171,1,2,605672,0,11,0,4,0,0,120,0,2.7,0.018461327,0.833333333,46,219,30,1
3172,2,2,605688,1,8,0,2,1,0,60,0,3.278301887,0.047628852,0.915714286,112,235,46,1
3173,1,2,605693,0,0,2,4,0,0,60,0,2.740458015,0.02456935,0.855714286,37,222,17,1
3174,2,2,605703,1,3,0,3,0,0,90,0,2.086021505,0.026559605,0.81375,190,260,13,1
3175,5,1,605756,1,7,2,4,0,0,120,0,4.176211454,0.130052845,0.822857143,60,264,41,1
3176,3,2,605781,1,3,0,2,0,0,120,0,2.535460993,0.049001441,0.7075,100,241,18,1
3177,2,3,605840,1,4,0,6,0,1,60,1,3.711382114,0.062590076,0.993333333,65,257,165,0
3178,6,1,605901,0,11,0,9,0,0,30,1,2.657142857,0.006313911,0.785,39,240,47,1
3179,5,1,605905,1,7,0,8,0,0,120,0,1.966942149,0.016265184,0.94,26,95,23,0
3180,1,1,605916,0,8,0,9,1,0,60,0,2.786982249,0.064580331,0.768571429,162,264,15,1
3181,5,1,605921,1,9,0,5,0,0,60,0,1.307692308,0.001098072,0,3,111,96,0
3182,1,1,605930,0,2,2,2,1,0,60,0,3.275862069,0.00645117,0.702857143,14,214,40,1
3183,5,1,605974,1,4,1,0,0,0,180,0,4.125890736,0.238350148,0.555,180,262,13,1
3184,6,1,605977,1,8,2,9,1,0,30,0,2.3375,0.012765081,0.635,46,235,22,1
3185,5,1,606002,0,11,0,3,0,0,60,0,3.452261307,0.094228262,0.6375,117,258,24,1
3186,6,1,606028,0,9,0,2,0,0,30,1,5.229166667,0.034383364,0.716666667,65,222,46,1
3187,2,3,606064,0,6,1,7,0,0,90,0,4.204918033,0.070345206,0.9725,77,249,27,1
3188,0,1,606143,1,6,4,8,1,0,60,0,3.147286822,0.027794935,0.66,33,116,18,0
3189,1,1,606179,0,9,0,7,0,0,60,0,2.559210526,0.026628234,0.885714286,52,229,15,1
3190,4,2,606182,1,6,0,6,1,0,30,0,4.323287671,0.108228673,0.836666667,102,227,12,1
3191,1,3,606239,0,6,1,5,1,0,60,0,2.231527094,0.03102052,0.57,60,241,21,1
3192,1,2,606313,0,6,1,5,1,0,75,1,8.671532847,0.652185849,0.832857143,234,234,3,1
3193,3,1,606322,1,7,0,3,0,0,60,0,2.111984283,0.07370805,0.95,81,256,21,1
3194,3,1,606344,1,12,0,1,0,0,60,0,2.832167832,0.027726306,0.804285714,54,241,75,1
3195,2,3,606345,0,0,0,6,1,0,90,0,4.170731707,0.035138288,0.925,41,243,50,1
3196,4,1,606373,1,7,1,8,1,0,30,0,5.760617761,0.102326539,0.74,75,268,17,1
3197,6,2,606389,1,7,2,8,1,0,30,0,5.592105263,0.116601469,0.89,117,241,18,1
3198,1,1,606410,1,2,2,9,0,0,60,0,1.943396226,0.014069041,0.84,42,264,41,1
3199,1,1,606414,0,2,0,5,1,0,60,0,2.336898396,0.029922449,0.791428571,73,230,21,1
3200,1,1,606422,0,2,2,7,0,0,60,0,2.295597484,0.024981127,0.774285714,35,260,30,1
3201,2,2,606444,0,5,2,3,0,0,90,0,2.66796875,0.046805298,0.90125,196,262,20,1
3202,1,1,606465,1,7,0,6,0,0,60,0,2.2,0.007480612,0.885,28,242,34,1
3203,5,1,606496,1,6,4,6,1,0,90,0,4.622093023,0.054491799,0.76,20,25,6,0
3204,1,3,606517,0,1,0,4,0,0,60,0,2.517241379,0.014961224,0.473333333,21,255,51,1
3205,1,1,606562,0,8,1,3,0,0,120,0,3.959427208,0.11378766,0.894285714,110,248,13,1
3206,6,1,606570,0,11,0,0,1,0,30,0,4.083333333,0.003294215,0,27,176,38,1
3207,6,1,606574,0,3,0,1,0,0,30,0,2.64,0.004460916,0,6,57,48,0
3208,1,3,606586,0,3,0,3,0,0,60,0,1.928571429,0.001784366,0.823333333,8,220,82,1
3209,6,2,606602,0,5,2,6,0,1,60,0,2.043478261,0.003156956,0,3,115,107,0
3210,1,1,606685,1,10,0,2,0,0,60,0,2.847826087,0.044883673,0.904,94,241,20,1
3211,1,1,606697,0,6,2,2,0,0,60,0,2.102702703,0.026628234,0.738571429,87,241,18,1
3212,3,3,606757,1,6,1,8,1,0,60,0,2.512195122,0.063550889,0.7625,88,257,13,1
3213,6,2,606858,1,4,2,6,0,0,30,0,2.697674419,0.031775444,0.775,53,224,24,1
3214,1,3,606861,0,12,0,0,0,0,60,0,2.795454545,0.025255645,0.806666667,50,241,23,1
3215,6,1,606864,0,7,1,9,0,0,30,0,3.210526316,0.016676961,0,49,233,50,1
3216,5,1,606939,1,12,1,3,1,0,90,0,3.808553971,0.128268478,0.951666667,94,236,34,1
3217,5,1,606998,1,3,2,9,0,0,120,0,1.701923077,0.012078787,0,24,97,17,0
3218,2,2,607052,1,1,0,9,1,0,90,0,3.32718894,0.049481848,0.911538462,123,235,15,1
3219,2,2,607061,1,6,0,1,0,0,90,0,2.408695652,0.018941734,0.90625,108,250,26,1
3220,1,3,607062,0,6,2,1,0,1,120,0,2.414965986,0.024294832,0.403333333,65,245,25,1
3221,3,1,607073,0,4,4,5,1,0,60,0,2.189189189,0.033285293,0.625,79,261,21,1
3222,4,1,607085,1,6,0,3,0,0,30,0,3.449704142,0.039942351,0,80,265,39,1
3223,1,1,607097,0,4,0,6,0,0,120,0,3.235507246,0.061217487,0.77,56,260,38,1
3224,1,2,607108,0,0,0,3,1,0,120,0,2.296703297,0.01427493,0.805714286,27,194,60,0
3225,3,3,607110,1,8,0,6,0,1,60,0,1,0,0.595,17,144,28,0
3226,3,2,607130,1,1,2,7,0,0,120,0,2.385416667,0.125660559,0.7375,197,239,5,1
3227,5,1,607134,1,3,2,1,0,0,90,0,3.073891626,0.042756159,0.6,35,156,29,0
3228,2,3,607143,1,6,2,5,0,0,60,0,2.402173913,0.030265596,0.685,143,260,17,0
3229,6,1,607256,0,11,2,0,0,0,30,0,3.795454545,0.034314735,0.725,52,230,20,1
3230,5,3,607303,0,11,2,5,1,0,60,0,4.764172336,0.144121886,0.89,148,269,9,1
3231,3,1,607316,0,6,2,9,0,0,60,0,2.171641791,0.039873722,0.69,74,233,15,1
3232,1,1,607382,0,3,0,9,0,0,120,0,1,6.86E-05,0.385,1,0,0,0
3233,3,2,607462,1,4,2,4,0,0,60,0,3.040540541,0.030814632,0.6875,41,222,35,0
3234,6,1,607483,1,7,2,5,0,0,30,0,2.606060606,0.005833505,0,101,237,37,1
3235,1,1,607493,1,2,2,4,0,0,60,0,2.53125,0.027726306,0.834285714,55,257,23,1
3236,6,2,607530,0,1,2,0,1,1,60,0,2.807692308,0.004941322,0.713333333,28,218,75,1
3237,5,1,607586,1,12,0,2,0,0,60,0,4.732240437,0.059364491,0.74,22,47,6,0
3238,4,1,607600,1,8,2,2,0,0,30,0,4.037470726,0.118248576,0.7825,128,261,21,1
3239,2,2,607636,1,10,0,5,0,0,60,0,3.397129187,0.048658294,0.724285714,138,263,24,1
3240,2,3,607668,0,10,0,8,0,0,120,0,3.557603687,0.052913321,0.82,91,243,23,1
3241,3,1,607670,1,6,0,2,0,0,60,0,1.879396985,0.025598792,0.59,43,194,21,0
3242,6,1,607754,1,1,0,4,1,0,30,0,2.690909091,0.010088532,0.8,45,240,66,1
3243,6,2,607762,1,11,0,3,0,0,30,0,1.333333333,0.004872692,0.775,12,221,60,1
3244,3,3,607767,1,11,0,8,0,0,120,0,1.855704698,0.037883467,0.97,55,240,24,1
3245,5,1,607794,1,8,0,8,1,0,150,0,3.604477612,0.165671539,0.8775,151,268,16,1
3246,6,1,607798,0,11,2,5,0,0,60,0,3.149253731,0.043373825,0.6,37,231,80,0
3247,1,1,607804,1,6,0,8,1,0,60,0,2.87654321,0.015922037,0.835714286,30,246,29,1
3248,3,1,607854,0,9,1,3,0,0,90,0,2.40530303,0.043511084,0.735,54,237,15,0
3249,5,3,607866,1,8,2,3,0,1,60,1,1.823529412,0.002058884,0.665,70,266,36,1
3250,1,1,607889,0,10,0,5,1,0,60,0,2.398843931,0.0284126,0.881428571,62,240,16,1
3251,1,1,607892,0,4,0,9,1,0,60,0,1.903381643,0.054011392,0.771428571,96,245,21,1
3252,1,3,607923,0,10,1,0,0,0,120,0,3.306358382,0.039187427,0.863333333,60,244,23,1
3253,3,1,607927,0,5,2,2,0,0,120,0,2.474418605,0.036442248,0,88,256,39,1
3254,5,1,607938,1,0,0,1,0,0,120,0,5.737967914,0.147210212,0.741428571,81,262,22,1
3255,3,3,607975,1,9,0,8,0,0,60,0,2.538461538,0.015784778,0.6225,27,239,34,1
3256,1,1,608000,1,12,2,8,0,0,60,1,4.067567568,0.061903781,0.834285714,80,250,28,1
3257,1,1,608041,0,0,0,3,0,0,60,0,2.916666667,0.045569968,0.865,57,265,22,1
3258,1,1,608047,1,6,2,6,1,0,60,0,2.688679245,0.019490769,0.811428571,34,239,36,1
3259,6,1,608115,1,7,0,7,0,0,30,0,2.53164557,0.013657264,0.826666667,48,228,22,1
3260,2,2,608152,0,6,1,8,0,0,60,0,3.488721805,0.031775444,0.612857143,65,228,42,0
3261,6,1,608195,0,11,2,4,1,0,30,0,2.470588235,0.002813808,0,65,214,47,1
3262,5,1,608196,0,0,2,0,0,0,60,0,3.971291866,0.05689383,0.58,49,142,21,0
3263,5,1,608231,1,8,1,8,1,0,120,0,3.778723404,0.060874339,0.715,61,236,40,1
3264,3,2,608322,1,8,1,5,1,0,60,0,3.016393443,0.10095395,0.6375,92,240,31,1
3265,5,1,608421,1,7,2,6,0,0,60,0,4.083489681,0.298675451,0.824285714,176,268,12,1
3266,5,1,608422,1,4,0,9,1,0,90,0,4.85665529,0.097591106,0,93,236,33,1
3267,3,1,608449,1,6,0,6,0,0,60,0,2.02189781,0.037952097,0.9275,116,240,15,1
3268,2,2,608472,1,5,2,4,0,0,60,0,3.596153846,0.025598792,0.31,61,268,27,0
3269,4,1,608472,1,5,2,4,0,0,60,0,4.169354839,0.035412806,0,61,268,27,1
3270,4,3,608488,0,1,2,8,0,0,60,0,4.00856531,0.128405737,0.833333333,94,234,12,1
3271,2,3,608577,1,4,1,4,1,1,30,0,1.307692308,0.001098072,0.833333333,52,144,36,0
3272,6,2,608628,0,3,2,2,0,0,30,0,1,0,0,1,0,0,0
3273,1,1,608647,0,8,0,5,1,0,60,0,2.097560976,0.011735639,0.628571429,38,249,49,1
3274,5,1,608681,1,5,2,9,0,0,60,1,4.096551724,0.08146318,0,105,224,30,1
3275,6,1,608714,0,1,2,1,0,0,30,1,3,0.000343147,0,1,0,0,0
3276,3,2,608724,1,4,0,1,0,0,120,0,2.843137255,0.039736463,0.8875,62,239,17,1
3277,4,1,608744,1,4,0,1,0,0,30,1,4.663135593,0.150984833,0.813333333,87,267,20,1
3278,3,3,608746,0,11,2,9,0,1,120,0,1.546468401,0.02848123,0,96,257,29,1
3279,3,3,608775,0,1,0,9,0,0,120,1,2.701754386,0.095051815,0.76,161,261,17,1
3280,5,2,608864,0,6,4,8,1,1,120,0,2.5625,0.01681422,0.7775,26,129,29,0
3281,2,2,608904,1,4,4,5,1,0,90,0,2.469626168,0.07247272,0.9675,98,240,11,1
3282,6,2,608907,0,8,2,2,1,1,60,0,4.23255814,0.012421934,0.725,19,205,39,1
3283,5,1,608913,1,0,0,6,0,0,60,0,3.898550725,0.110699334,0.702,116,248,15,1
3284,5,1,608997,1,6,2,5,0,0,90,1,2.333333333,0.000892183,0,4,40,38,0
3285,2,2,609045,1,10,1,9,0,0,60,0,2.648484848,0.029922449,0.856666667,43,233,34,1
3286,1,1,609047,0,3,0,0,0,0,60,0,2.701754386,0.052776062,0.727142857,64,256,34,0
3287,5,2,609171,1,1,2,2,0,0,120,0,4.731277533,0.073639421,0.76,26,85,13,0
3288,4,1,609192,1,6,2,7,0,0,60,0,3.208092486,0.038020726,0.728,71,234,24,1
3289,3,2,609194,0,12,2,0,0,0,120,0,2.158590308,0.033559811,0,90,235,51,1
3290,2,2,609229,1,2,0,7,1,0,120,0,4.118306351,0.226889026,0.950714286,265,268,34,1
3291,2,3,609235,1,6,1,2,0,0,90,0,3.408450704,0.033148034,0.975,78,267,19,1
3292,6,3,609257,0,8,2,7,0,0,30,1,2.849315068,0.0142063,0.685,30,254,43,1
3293,5,1,609277,0,0,0,8,0,0,90,1,4.17683466,0.324136984,0.85875,190,251,10,1
3294,6,2,609297,0,8,2,7,1,0,30,0,3.701986755,0.038295244,0.8,53,241,18,1
3295,6,1,609330,0,0,0,6,0,0,30,1,3.375,0.044403267,0.925,88,254,24,1
3296,6,2,609365,0,11,2,0,0,0,30,0,1,0.000274518,0,1,0,0,0
3297,6,1,609399,0,0,1,3,1,0,30,0,3.529411765,0.008166907,0.816666667,20,237,34,1
3298,1,3,609403,0,1,2,7,1,0,60,0,3.338983051,0.040491387,0.73,75,249,42,1
3299,6,3,609427,0,1,0,0,0,0,30,0,2.989010989,0.018598586,0.475,21,141,25,0
3300,2,3,609456,1,3,1,9,0,0,120,0,4.779359431,0.092100748,0.9425,92,252,14,1
3301,6,1,609535,0,11,0,0,1,0,30,0,2,0.005696246,0.45,10,158,50,0
3302,6,1,609557,0,8,2,8,1,0,30,0,3.96875,0.008647313,0.65,19,229,64,1
3303,5,1,609558,1,12,2,2,0,0,90,0,2.930555556,0.028893007,0.473333333,30,163,48,0
3304,1,1,609679,0,9,2,4,1,0,60,0,3.01754386,0.035344177,0.834,51,240,17,1
3305,5,1,609743,1,3,2,3,0,0,60,0,3.865612648,0.134170613,0.64,126,249,12,1
3306,6,2,609754,0,0,0,4,0,0,30,0,2.744680851,0.008784572,0.783333333,32,222,38,1
3307,1,1,609804,1,6,1,2,1,0,60,0,3.65625,0.007961018,0.506,12,166,39,0
3308,1,1,609850,0,6,2,1,1,0,60,0,4.285714286,0.014343559,0.395,8,27,18,0
3309,5,2,609868,0,10,2,9,0,0,90,0,4.885350318,0.052570174,0.5825,15,97,19,0
3310,5,1,609882,0,3,1,9,1,0,60,0,3.638190955,0.198682314,0.8475,155,266,12,1
3311,1,1,609887,0,0,3,9,0,0,60,0,2.23880597,0.010225791,0.6,12,41,16,0
3312,3,1,609932,0,11,0,0,0,0,60,0,2.262626263,0.061423375,0.776666667,104,233,18,1
3313,6,1,609979,0,7,2,3,0,0,30,0,1.833333333,0.001441219,0,4,200,176,0
3314,6,1,610012,1,5,3,2,0,0,30,0,2.081632653,0.006931576,0.74,28,228,40,1
3315,2,2,610099,1,11,0,8,1,0,120,0,2.230769231,0.027794935,0.82375,172,248,37,1
3316,3,3,610197,1,5,2,0,0,0,60,0,2.363636364,0.033834328,0.865,56,239,33,1
3317,3,1,610220,0,3,0,2,0,0,120,0,1.904699739,0.100061767,0.8775,101,246,15,1
3318,2,3,610234,1,6,1,4,0,1,60,0,4.013274336,0.124425228,0.928571429,197,229,19,1
