,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,res
7927,6,1,582697,0,3,1,1,0,0,30,0,1.935483871,0.004049139,0.6,1
7928,5,1,582705,1,12,0,9,0,0,60,0,5.339622642,0.23299704899999998,0.7559999999999999,1
7929,1,3,582709,0,0,2,5,1,0,60,0,2.413793103,0.014343558999999999,0.795,1
7930,6,1,582709,0,0,2,5,1,0,30,0,3.438596491,0.013382747,0.0,1
7931,6,1,582710,0,12,2,2,0,0,30,0,1.0,0.0,0.0,0
7932,4,1,582723,1,4,2,9,1,0,60,0,3.65106383,0.11769954,0.7120000000000001,1
7933,1,2,582742,0,11,2,1,0,0,120,0,2.377659574,0.030608742999999997,0.905,0
7934,4,1,582768,1,2,0,8,0,0,90,1,2.243902439,0.006245282,0.58,0
7935,5,1,582790,1,7,0,3,0,0,60,0,3.518134715,0.09313019,0.716666667,1
7936,1,3,582816,0,11,0,9,0,0,120,0,1.529411765,0.003500103,1.0,0
7937,1,1,582878,0,5,0,2,0,0,60,1,2.142857143,0.010225791,0.7314285709999999,1
7938,2,2,582879,1,0,2,3,1,0,90,0,2.408653846,0.068698099,0.81375,1
7939,1,3,582898,0,12,0,4,0,0,60,0,3.81042654,0.055109464000000004,0.523333333,1
7940,3,2,582920,0,2,0,0,1,0,60,0,3.5,0.00041177699999999994,0.0,0
7941,3,1,582931,1,3,2,3,0,0,120,0,2.659090909,0.032049962,0.68,0
7942,1,1,582940,0,7,2,5,1,0,60,0,2.371428571,0.017020108,0.707142857,1
7943,2,2,582950,1,6,1,2,0,0,90,0,2.8764478760000003,0.051060325,0.879,1
7944,5,1,582950,1,6,1,2,0,0,90,0,3.65034965,0.179054286,0.0,1
7945,1,1,582958,0,10,1,1,1,0,180,0,3.635451505,0.074531604,0.7785714290000001,1
7946,1,3,582964,0,6,2,6,1,0,60,0,6.0158730160000005,0.103973646,0.46666666700000003,1
7947,1,1,582975,0,0,0,7,0,0,60,0,2.842105263,0.02587331,0.794285714,1
7948,1,1,583007,1,10,2,0,0,0,60,1,1.0,0.0,0.0,0
7949,1,1,583012,0,8,2,5,0,0,60,1,1.93220339,0.00775513,0.692857143,1
7950,6,1,583031,0,8,2,2,1,0,30,1,2.3968253969999997,0.01029442,0.666666667,1
7951,1,1,583039,0,1,0,3,0,0,60,0,3.318681319,0.04138357,0.89,1
7952,2,2,583052,1,0,0,8,0,0,60,0,2.542553191,0.065541143,0.8640000000000001,1
7953,4,1,583052,1,0,0,8,0,0,60,0,3.306068602,0.08592409599999999,0.0,1
7954,5,1,583070,0,0,2,2,1,0,90,0,2.9920634919999998,0.025804681,0.86,0
7955,1,1,583098,0,1,2,2,1,0,60,0,3.070422535,0.014892595,0.49142857100000004,0
7956,6,2,583101,0,5,0,9,1,0,150,0,2.8367346939999996,0.009470867,0.7,0
7957,1,2,583102,0,0,0,4,0,0,120,0,2.272727273,0.010225791,0.673333333,0
7958,1,1,583113,0,6,0,3,0,0,120,0,2.346341463,0.032942145,0.802857143,0
7959,5,1,583121,1,6,4,8,1,0,60,0,1.0,6.86e-05,0.0,0
7960,5,1,583131,1,2,1,6,0,0,120,0,2.665254237,0.043099307,0.6425,1
7961,6,1,583146,0,0,2,1,0,0,30,0,4.195652174,0.026422346,0.7666666670000001,1
7962,6,2,583148,0,11,2,8,0,0,30,0,2.904761905,0.008304166,0.7875,1
7963,5,1,583149,1,3,0,9,0,0,60,0,2.168367347,0.029098895,0.7425,0
7964,1,1,583170,1,9,0,2,0,0,60,0,2.928571429,0.04776611099999999,0.9157142859999999,1
7965,4,1,583186,1,5,2,1,0,0,90,0,3.3174603169999997,0.028618489,0.556666667,0
7966,1,1,583191,0,3,0,0,0,0,60,0,2.211111111,0.013588635,0.768333333,1
7967,2,2,583192,0,6,1,8,0,0,60,0,2.01843318,0.029991077999999997,0.811428571,1
7968,4,1,583192,0,6,1,8,0,0,75,0,2.9145129219999997,0.10054217300000001,0.0,1
7969,5,1,583232,1,11,0,6,0,0,60,0,3.78611898,0.183377942,0.86875,1
7970,5,1,583236,1,9,1,6,0,0,60,0,2.113924051,0.011392491999999999,0.6075,0
7971,4,1,583238,1,0,2,6,0,0,60,0,4.02955665,0.112209183,0.92,1
7972,1,1,583240,0,7,0,1,0,0,120,1,2.281690141,0.022167318999999998,0.758,0
7973,3,1,583247,1,7,2,7,0,0,60,0,1.932038835,0.013588635,0.76,0
7974,5,1,583286,0,0,2,2,0,0,120,0,4.5594059410000005,0.189554595,0.798333333,1
7975,2,3,583293,1,10,0,2,0,0,60,0,3.094117647,0.054080022,0.8975,1
7976,1,1,583301,0,8,2,6,0,0,120,0,1.0,6.86e-05,0.0,0
7977,3,1,583335,1,9,2,0,0,0,120,0,1.7883597880000002,0.023128131,0.81,0
7978,1,1,583367,0,12,0,8,0,0,60,0,1.5,0.001166701,0.0,0
7979,5,1,583381,1,4,0,9,0,0,60,0,3.908554572,0.090865418,0.8125,1
7980,1,1,583459,0,7,2,3,0,0,120,0,2.138613861,0.014755336,0.826666667,1
7981,1,1,583473,1,8,2,8,1,0,120,0,1.928571429,0.018461327,0.7559999999999999,1
7982,5,3,583487,1,6,2,8,1,0,60,0,7.767590618,1.0,0.87625,1
7983,6,1,583502,0,1,2,7,1,0,30,0,1.863636364,0.0027451790000000004,0.8666666670000001,0
7984,3,1,583514,0,8,0,5,1,0,70,0,3.196428571,0.073639421,0.8775,1
7985,5,1,583526,1,5,2,0,0,0,60,0,4.046692607,0.14268066699999998,0.598,1
7986,1,1,583534,0,5,0,0,0,0,60,0,2.333333333,0.003294215,0.0,0
7987,3,1,583540,1,9,0,2,1,0,60,0,2.402654867,0.037197172,0.6825,1
7988,3,1,583570,1,5,2,1,0,0,120,0,2.75,0.000686295,0.0,0
7989,3,1,583580,1,8,2,8,1,0,60,1,2.769230769,0.009814014,0.0,0
7990,1,1,583598,0,11,2,6,0,0,60,0,2.8,0.013382747,0.67,0
7991,5,1,583599,1,5,2,5,0,0,60,0,3.255813953,0.019147622,0.51,0
7992,6,1,583607,0,4,0,9,0,0,30,0,2.829545455,0.017020108,0.816666667,1
7993,1,1,583609,0,0,2,3,0,0,90,0,2.751748252,0.053942763,0.911428571,1
7994,6,1,583623,0,9,0,5,0,0,30,0,2.8,0.004735433,0.833333333,1
7995,6,2,583687,0,5,2,0,0,1,120,1,1.0,0.0,0.0,0
7996,2,3,583704,0,3,0,5,0,0,90,0,2.886792453,0.041932606000000004,0.85,1
7997,1,1,583708,0,0,0,4,1,0,60,0,2.373737374,0.016059296,0.796666667,1
7998,4,1,583714,1,9,0,5,0,0,90,0,4.5,0.06725688,0.706666667,1
7999,6,1,583721,0,0,2,0,1,0,30,0,2.795454545,0.008372795,0.75,1
8000,6,1,583730,0,1,0,8,1,0,60,0,3.042735043,0.024363462000000002,0.6,0
8001,1,3,583775,1,11,2,9,0,0,120,0,1.6833333330000002,0.013794523000000001,0.7,1
8002,3,2,583775,1,11,2,9,0,1,120,0,1.632183908,0.029167525,0.0,1
8003,5,1,583824,1,8,2,5,0,0,60,0,4.622366288,0.195662618,0.8533333329999999,1
8004,6,1,583827,0,9,2,2,0,0,30,0,2.833333333,0.010431679000000001,0.55,0
8005,4,1,583839,1,6,2,5,1,0,60,0,4.6397058819999994,0.043236566,0.78,0
8006,1,3,583843,0,6,2,2,0,2,60,0,4.669683258,0.070756983,0.536666667,1
8007,5,1,583867,1,1,2,1,0,0,150,0,4.402573529,0.16429895,0.84625,1
8008,3,1,583871,0,9,2,2,0,0,60,0,3.107462687,0.071374648,0.72,1
8009,2,2,583906,1,3,0,2,0,0,30,0,3.454736842,0.11255233,0.96,1
8010,4,1,583933,1,6,2,2,1,0,75,0,3.867132867,0.037883467000000004,0.566666667,0
8011,1,2,583950,0,5,2,0,0,0,60,0,2.712328767,0.013520005,0.66,0
8012,3,1,583955,0,6,2,3,1,0,60,0,3.020833333,0.109395374,0.805,1
8013,1,1,583964,0,3,2,0,1,0,60,0,2.123076923,0.009402236999999999,0.621428571,1
8014,5,1,583966,0,7,0,4,0,0,90,1,2.615384615,0.01159838,0.0,0
8015,4,2,583968,1,7,2,9,0,0,60,0,3.1612903230000002,0.087365315,0.8866666670000001,1
8016,6,1,583973,0,3,0,0,0,0,30,0,3.413793103,0.02710864,0.8,1
8017,1,1,583977,1,6,0,6,1,0,60,0,2.379310345,0.004666804,0.59,0
8018,2,3,583993,1,8,0,7,0,0,60,1,3.259109312,0.055178093,0.754166667,0
8019,5,1,583993,1,8,0,7,0,0,120,1,4.476099426,0.160592959,0.0,0
8020,5,1,584078,0,0,2,6,0,0,60,0,4.387096774,0.037265802,0.68,0
8021,3,2,584082,0,9,2,2,0,1,180,0,1.8260869569999998,0.005696245999999999,0.37,0
8022,6,3,584099,0,1,2,7,0,0,30,0,2.5,0.0037059909999999996,0.665,1
8023,5,1,584111,1,9,1,5,0,0,90,0,4.430232558,0.209113994,0.68,1
8024,3,1,584132,1,1,0,1,0,0,120,0,1.954285714,0.023402648999999998,0.5525,1
8025,6,1,584143,1,0,2,2,0,0,60,0,2.566901408,0.049962254000000005,0.7666666670000001,1
8026,1,1,584178,0,12,0,1,0,0,60,0,2.4285714290000002,0.006931576,0.7557142859999999,1
8027,2,2,584191,1,1,1,6,0,0,60,0,4.863117871,0.17548555300000002,0.7857142859999999,1
8028,4,1,584191,1,1,1,6,0,0,60,0,4.154140127,0.223732071,0.0,1
8029,6,1,584195,1,4,2,2,0,0,30,0,2.532258065,0.021481023999999998,0.706666667,1
8030,5,1,584210,1,9,2,6,0,0,60,0,3.902654867,0.060462563,0.58,0
8031,5,1,584225,0,10,2,3,1,0,60,0,2.7594936710000004,0.014892595,0.54,0
8032,1,1,584238,0,11,2,9,0,0,60,0,2.515151515,0.005627615999999999,0.59,0
8033,2,3,584281,0,11,0,0,1,0,90,0,3.852459016,0.032187221,0.56,0
8034,6,1,584299,0,0,2,8,1,0,30,0,2.611940299,0.035961842,0.7333333329999999,1
8035,3,1,584315,0,6,0,5,0,0,120,0,4.066176471,0.037883467000000004,0.49,0
8036,2,3,584386,1,1,0,2,0,0,30,0,3.172727273,0.09573811,0.7114285709999999,0
8037,4,1,584386,1,1,0,2,0,0,30,0,3.5407166119999998,0.074531604,0.0,1
8038,4,1,584414,1,10,0,4,1,0,60,0,6.5121107270000005,0.129092032,0.905,1
8039,3,1,584433,0,0,0,3,0,0,120,1,3.3965517239999996,0.054011392000000005,0.8825,1
8040,6,1,584442,0,11,3,9,0,0,30,0,2.078125,0.00905909,0.37,0
8041,4,1,584443,0,6,2,6,0,0,90,1,3.5872689939999995,0.119827054,0.963333333,1
8042,2,2,584446,0,2,1,1,0,0,120,0,4.204081633,0.028206712000000002,0.67625,1
8043,6,1,584448,0,0,3,1,0,0,30,0,2.803921569,0.019559398999999998,0.56,1
8044,5,1,584468,0,5,0,2,1,0,120,0,3.725470763,0.257909546,0.875,1
8045,3,1,584495,1,10,1,6,0,0,60,0,3.1567567569999997,0.040010981,0.7125,1
8046,6,1,584500,0,9,0,7,1,0,30,0,3.0857142860000004,0.022167318999999998,0.6,1
8047,6,1,584509,0,1,0,1,0,0,30,0,3.920212766,0.101091209,0.0,1
8048,6,1,584512,0,8,0,7,1,0,30,0,1.0,0.0,0.0,0
8049,4,3,584514,1,11,2,5,0,1,60,0,3.097560976,0.017363256,0.55,0
8050,5,3,584515,0,12,0,0,0,0,60,0,5.345978756,0.241712992,0.86,1
8051,1,3,584539,0,6,1,9,0,0,60,0,4.889273356,0.096904811,0.806666667,1
8052,5,1,584546,1,12,2,1,0,0,90,0,6.303030303,0.242605175,0.87,1
8053,5,1,584550,0,3,2,3,0,0,90,0,3.179591837,0.053393727,0.56,1
8054,4,1,584553,1,5,0,4,0,0,30,0,3.571428571,0.05826642,0.818333333,1
8055,4,1,584567,1,8,2,8,0,0,60,0,4.109589041,0.020520211,0.56,0
8056,5,2,584571,0,3,0,1,0,0,90,0,2.668141593,0.041314941,0.5,0
8057,1,1,584580,0,2,2,0,0,0,60,0,2.789473684,0.0072060940000000006,0.56,1
8058,3,1,584586,1,8,0,3,0,0,120,1,2.486486486,0.012559193,0.8,0
8059,5,1,584594,1,7,0,3,0,0,90,0,2.534246575,0.025324274,0.0,0
8060,1,1,584611,0,1,0,0,0,0,120,0,2.5957446809999998,0.008304166,0.638571429,0
8061,1,2,584632,0,11,2,0,1,1,180,0,2.0,0.000617665,0.0,0
8062,3,1,584640,0,8,0,5,0,0,120,0,2.072131148,0.043305195,0.875,1
8063,5,3,584673,1,3,0,9,0,1,90,0,3.960199005,0.109189486,0.69,0
8064,5,1,584687,1,9,0,4,0,0,60,0,2.823529412,0.003225585,0.0,0
8065,6,1,584710,0,7,0,7,0,0,30,0,3.691919192,0.050099513,0.8875,1
8066,6,1,584712,1,5,0,6,0,0,30,1,1.545454545,0.003431473,0.805,0
8067,1,3,584733,0,9,2,2,0,0,60,0,11.24647887,0.109532633,0.687142857,1
8068,2,2,584756,1,3,2,3,0,0,120,0,1.0,0.0,0.0,0
8069,2,3,584771,1,6,1,1,1,1,60,0,3.836601307,0.040216869,0.7616666670000001,1
8070,5,1,584771,1,6,1,1,0,0,90,0,4.723112128,0.141582596,0.0,1
8071,5,1,584806,1,11,1,0,0,0,120,0,3.3164556960000002,0.053874134000000004,0.5379999999999999,0
8072,1,1,584813,1,7,0,8,0,0,60,0,2.2159999999999997,0.018941734,0.8614285709999999,1
8073,6,1,584827,0,3,2,0,1,0,30,0,2.742574257,0.018941734,0.783333333,1
8074,5,2,584842,1,1,1,2,0,0,90,0,3.2731958760000004,0.043511084000000005,0.728,1
8075,6,1,584844,0,8,0,4,1,0,30,0,5.980392157000001,0.041795347000000004,0.716666667,0
8076,6,1,584908,0,12,0,0,0,0,150,0,1.615384615,0.001372589,0.72,1
8077,3,1,584914,1,6,1,9,0,0,90,0,3.0,0.014755336,0.7675,1
8078,2,3,584926,1,3,0,4,0,0,30,0,2.31884058,0.010912086000000001,0.6166666670000001,1
8079,3,1,584932,1,1,0,5,0,0,60,0,1.428571429,0.000617665,0.0,0
8080,6,1,584942,0,7,0,9,0,0,30,0,2.835164835,0.017637774,0.816666667,1
8081,3,1,584943,1,8,2,8,0,0,120,0,2.160287081,0.061903781,0.845,1
8082,6,1,584969,0,8,2,8,1,0,30,0,2.771084337,0.015716149,0.9,1
8083,3,3,584981,1,6,0,1,0,1,90,0,1.9936305730000001,0.042893417999999996,0.945,1
8084,5,2,584990,1,0,0,8,0,1,120,0,3.760869565,0.011804269,0.76,0
8085,6,1,585025,1,8,0,9,0,0,30,0,4.0,0.001852996,0.4,0
8086,1,2,585048,1,5,1,0,0,0,120,0,1.916376307,0.037677578999999996,0.811428571,1
8087,2,2,585057,1,4,1,6,0,0,90,0,2.5280898880000002,0.015373001,0.7025,1
8088,6,1,585058,0,7,0,2,1,0,30,0,2.688888889,0.008235536,0.7875,1
8089,1,3,585074,0,3,2,3,1,1,60,0,1.0,0.000205888,0.0,0
8090,2,2,585093,1,4,4,8,1,0,90,0,4.9887850469999995,0.183103425,0.9258333329999999,1
8091,5,1,585093,1,4,4,7,1,0,90,0,4.020253165,0.21789856600000002,0.0,1
8092,2,3,585098,1,11,0,8,0,0,30,0,3.6794258369999997,0.052707433,0.9025,1
8093,3,1,585098,1,11,0,8,0,0,60,0,2.272727273,0.054834945999999996,0.0,1
8094,6,1,585114,0,0,0,4,0,0,30,1,2.315068493,0.011529751000000001,0.89,1
8095,5,1,585128,1,2,0,9,0,0,60,0,2.429487179,0.025941939,0.82,0
8096,2,3,585134,1,10,1,2,1,0,60,0,3.456140351,0.026971382000000002,0.8075,1
8097,3,1,585134,1,10,1,2,1,0,60,0,2.6073619630000002,0.029098895,0.0,1
8098,6,1,585141,0,12,0,4,1,0,30,0,3.826086957,0.005970764,0.85,1
8099,1,2,585150,0,11,0,0,0,0,60,0,2.196078431,0.015304372,0.805714286,1
8100,3,3,585153,1,9,2,5,0,0,120,0,2.104790419,0.096424405,0.8975,1
8101,2,3,585154,1,3,0,2,1,0,60,0,6.070707071,0.082423993,0.92,1
8102,6,1,585156,0,3,3,9,0,0,30,0,2.673469388,0.008921831,0.81,0
8103,5,1,585166,1,7,1,2,0,0,120,0,4.043290043,0.064031295,0.775,1
8104,6,1,585199,0,3,2,0,0,0,30,0,2.337349398,0.013245488,0.7666666670000001,1
8105,5,1,585222,0,11,0,2,0,0,60,0,3.3385093169999998,0.07370805,0.0,1
8106,5,3,585224,1,10,2,4,0,1,60,0,4.073131955,0.17576007100000002,0.676666667,1
8107,5,1,585230,1,4,0,4,0,0,60,0,3.12804878,0.070345206,0.6759999999999999,0
8108,6,1,585236,0,9,2,9,0,0,30,0,1.6470588240000001,0.0037746209999999997,0.61,1
8109,5,3,585261,1,5,1,1,1,0,60,0,4.0798192769999995,0.185848603,0.903333333,1
8110,4,1,585279,1,11,0,5,0,0,60,0,4.361904762,0.125660559,0.86,1
8111,5,3,585284,1,12,2,0,0,0,120,0,3.883280757,0.084414247,0.8633333329999999,1
8112,6,1,585297,1,8,2,3,0,0,30,0,1.0,0.0,0.0,0
8113,5,1,585301,1,4,0,2,0,0,90,0,3.1648745519999997,0.060531192000000004,0.696666667,0
8114,5,1,585305,1,2,2,2,0,0,60,0,2.919354839,0.037197172,0.831666667,1
8115,3,1,585326,0,8,0,8,1,0,60,1,3.095360825,0.082355363,0.8475,1
8116,3,3,585354,0,0,0,6,0,0,60,0,2.370967742,0.010019903,0.7625,1
8117,1,1,585355,0,0,2,6,1,0,60,0,1.0,0.0,0.0,0
8118,3,1,585359,0,3,0,9,0,0,60,0,2.413793103,0.052776062,0.0,0
8119,2,2,585383,1,7,0,3,0,0,120,0,2.4184782609999997,0.030471484,0.85,1
8120,5,1,585383,1,7,0,3,0,0,120,0,3.8717948719999997,0.103561869,0.0,1
8121,2,2,585393,1,9,0,5,0,0,60,0,4.334164588999999,0.47704344200000004,0.9628571429999999,1
8122,4,2,585393,1,9,0,5,0,0,60,0,3.853211009,0.259350765,0.0,1
8123,2,2,585397,1,0,0,8,0,0,60,0,4.614840989,0.179191545,0.857142857,1
8124,4,2,585397,1,0,0,8,0,0,60,0,3.1413427560000002,0.06094296900000001,0.0,1
8125,1,1,585406,0,6,2,3,1,0,60,0,2.314285714,0.005490358000000001,0.7959999999999999,1
8126,5,1,585409,1,12,2,0,0,0,90,1,2.6785714290000002,0.0050785809999999995,0.66,0
8127,3,1,585422,1,3,0,2,0,0,60,0,2.418708241,0.074462974,0.9071428570000001,1
8128,3,3,585432,1,10,1,3,1,0,60,0,1.738095238,0.045020932,0.92,1
8129,4,1,585433,1,6,1,7,0,0,60,0,3.3936170210000003,0.087502574,0.806666667,1
8130,6,1,585445,0,0,0,1,0,0,30,0,3.076335878,0.027589047000000002,0.7666666670000001,0
8131,5,1,585449,1,12,0,0,0,0,60,0,3.4337152210000004,0.14391599800000002,0.9125,0
8132,2,2,585455,1,6,0,8,0,0,60,0,3.6968325789999996,0.056001647,0.8657142859999999,1
8133,6,1,585457,0,0,0,7,0,0,30,0,6.444444444,0.00391188,0.7,0
8134,4,1,585464,1,8,0,7,0,0,60,0,4.177304965,0.08077688599999999,0.76,1
8135,5,1,585466,1,7,2,7,1,0,60,0,3.736785329,0.237663853,0.9475,1
8136,5,1,585484,1,10,2,9,0,0,60,0,2.791666667,0.004529545,0.48,0
8137,6,1,585518,0,11,0,9,0,0,30,0,4.0158730160000005,0.017294626,0.7533333329999999,1
8138,3,3,585526,1,5,2,4,0,0,150,0,3.639705882,0.033902958,0.76,1
8139,1,2,585547,0,3,0,4,0,0,120,0,3.9620853080000002,0.057305607,0.822857143,1
8140,6,1,585577,1,1,2,9,0,0,30,0,3.6470588239999997,0.004186398,0.695,1
8141,6,1,585608,0,11,2,5,0,0,30,0,3.2,0.010912086000000001,0.82,1
8142,1,1,585611,0,6,1,7,1,0,60,0,3.476470588,0.040491387000000004,0.7957142859999999,1
8143,6,1,585613,0,3,2,1,0,0,30,0,2.297297297,0.005764875,0.62,1
8144,5,1,585615,1,9,2,6,1,0,120,0,4.493617021,0.14487681,0.78,0
8145,3,3,585626,0,7,0,4,1,0,60,0,4.393854749,0.215839682,0.815,1
8146,4,3,585643,1,5,0,2,0,0,90,0,3.193548387,0.020314323000000002,0.64,1
8147,1,1,585644,1,0,2,1,1,0,120,0,2.875,0.004666804,0.788333333,1
8148,1,1,585652,1,8,2,8,0,0,60,0,1.8666666669999998,0.005696245999999999,0.7466666670000001,1
8149,5,1,585659,1,7,2,7,0,0,60,0,3.9984177219999997,0.17335804,0.805,1
8150,4,2,585662,1,5,0,7,0,0,90,0,4.1965811969999995,0.06732551,0.9,1
8151,6,1,585668,1,0,2,5,0,0,30,0,3.3030303030000003,0.014892595,0.7575,1
8152,2,2,585695,1,9,0,5,0,0,90,1,2.697247706,0.020108435,0.94875,1
8153,3,1,585695,1,9,0,5,0,0,90,1,2.791855204,0.042275753,0.0,1
8154,6,1,585702,0,12,2,6,0,0,30,0,2.772727273,0.008304166,0.716666667,1
8155,2,2,585709,0,9,0,3,0,0,90,0,3.256038647,0.18495642,0.816666667,1
8156,5,3,585724,1,12,2,0,1,1,90,0,2.923076923,0.00253929,0.754,0
8157,5,1,585731,1,6,0,0,0,0,60,0,4.264309764,0.173769817,0.813333333,1
8158,4,1,585758,1,12,2,0,0,0,60,0,1.0,0.0,0.0,0
8159,1,3,585762,0,10,0,2,1,0,60,0,2.62962963,0.014549448000000001,0.763333333,1
8160,3,3,585773,0,9,0,4,1,0,60,0,3.968188105,0.19682931899999997,0.9575,1
8161,2,3,585812,1,8,2,5,0,0,90,0,3.530054645,0.044266007999999996,0.736666667,0
8162,1,1,585816,0,7,2,0,0,0,120,0,1.733333333,0.005284469,0.65,0
8163,3,2,585830,0,0,0,3,0,0,60,0,2.558651026,0.119689795,0.9275,1
8164,3,3,585832,0,4,0,1,0,0,60,1,2.227692308,0.049619105999999996,0.9275,1
8165,4,1,585837,1,1,0,4,0,0,60,0,6.162436548,0.08324754599999999,0.8766666670000001,1
8166,6,1,585847,0,9,1,2,0,0,30,0,4.271523179,0.08846338599999999,0.8833333329999999,1
8167,4,3,585852,1,9,2,5,0,0,60,0,3.8400735289999997,0.143298332,0.86,1
8168,1,1,585915,0,9,0,9,0,0,60,1,1.0,0.0,0.0,0
8169,5,3,585958,1,9,2,8,0,0,90,1,3.968481375,0.094983186,0.9157142859999999,1
8170,5,1,585965,1,3,2,9,0,0,90,0,1.960526316,0.020382952,0.81,0
8171,3,3,585998,0,10,2,3,0,1,60,0,1.8125,0.001921625,0.8955555559999999,0
8172,5,1,586034,1,9,0,4,0,0,60,0,2.95410628,0.08386521200000001,0.9075,1
8173,1,3,586036,0,2,0,7,0,0,60,0,5.1270718230000005,0.063619518,0.45333333299999995,1
8174,4,1,586046,1,11,1,1,1,0,30,0,3.450381679,0.030951891000000002,0.0,1
8175,4,1,586047,1,11,0,7,0,0,30,0,4.85443038,0.15784778,0.0,1
8176,6,2,586054,0,9,2,7,0,0,30,0,2.857142857,0.005421728000000001,0.73,0
8177,2,2,586060,1,8,2,1,0,0,60,0,1.0,0.0,0.0,0
8178,4,1,586060,1,8,2,1,0,0,60,0,1.0,0.0,0.0,0
8179,1,1,586072,0,10,2,0,0,0,60,0,1.7977528090000001,0.010912086000000001,0.68,0
8180,1,1,586078,0,9,0,6,0,0,60,0,2.0,0.004598174,0.674,1
8181,6,1,586083,0,1,2,9,0,0,30,0,3.970149254,0.018186808999999998,0.55,0
8182,2,3,586088,0,6,0,2,1,0,90,0,4.294117647,0.35062796,0.8,1
8183,1,2,586111,0,8,2,3,0,1,120,1,1.8333333330000001,0.0014412189999999999,0.0,0
8184,3,1,586113,0,5,2,6,1,0,60,0,2.592391304,0.06540388400000001,0.7225,0
8185,3,3,586121,1,6,0,5,0,0,60,0,2.34057971,0.022098688999999998,0.7675,1
8186,3,1,586128,1,1,1,8,1,0,60,0,2.636778116,0.11900350000000001,0.94,1
8187,4,1,586132,1,0,0,7,0,0,60,0,3.468208092,0.041109052,0.906666667,0
8188,1,3,586134,0,3,2,0,1,0,60,0,2.7286821710000004,0.024088943999999998,0.48,1
8189,4,1,586137,1,4,1,2,0,0,30,0,3.729591837,0.050099513,0.8966666670000001,1
8190,1,3,586142,0,1,0,7,1,0,60,0,5.914660832,0.185436827,0.833333333,1
8191,1,1,586145,0,1,0,2,0,0,60,0,2.089655172,0.0207261,0.7557142859999999,0
8192,6,1,586158,0,11,2,9,0,0,30,0,3.2753623189999996,0.015441631,0.85,0
8193,1,1,586165,0,1,0,5,0,0,120,0,2.02173913,0.006313911,0.843333333,0
8194,1,3,586180,0,5,0,2,0,0,60,0,4.8947368419999995,0.012696451999999999,0.46,1
8195,6,1,586196,1,5,2,4,0,0,30,0,3.9411764710000003,0.004529545,0.716666667,1
8196,5,1,586224,1,5,2,0,0,0,60,0,4.734848485,0.042824789,0.606666667,0
8197,3,1,586243,0,4,0,0,1,0,60,0,2.131782946,0.056550683,0.895,1
8198,3,1,586257,0,2,1,0,0,0,120,0,2.272727273,0.059982155999999995,0.8775,1
8199,5,1,586259,1,10,0,7,0,0,60,0,2.875,0.039393315,0.40666666700000004,0
8200,2,3,586261,1,3,2,6,1,0,60,0,4.7941888619999995,0.13581772,0.82,1
8201,4,1,586261,1,3,2,6,1,0,90,0,5.324324324,0.12161142,0.0,1
8202,4,1,586314,1,5,0,4,1,0,60,0,1.0,0.0,0.0,0
8203,6,1,586337,0,8,2,8,0,0,30,0,3.106666667,0.015922037,0.85,1
8204,1,1,586346,0,5,0,0,0,0,120,0,3.2215320910000003,0.106718825,0.7614285709999999,1
8205,3,2,586347,0,10,0,2,0,0,150,0,3.1063829789999997,0.12017020099999999,0.5275,1
8206,6,1,586367,0,8,2,2,0,0,30,0,2.756756757,0.006931576,0.6266666670000001,0
8207,6,3,586371,0,8,2,8,1,0,30,0,4.847826087,0.015235742,0.555,1
8208,1,3,586376,0,9,2,3,0,0,60,0,3.04676259,0.058060531,0.926666667,1
8209,1,1,586393,0,8,2,7,0,0,60,0,1.0,0.0,0.0,0
8210,6,1,586423,1,8,2,2,0,0,30,0,2.5818181819999997,0.009676755,0.783333333,1
8211,5,1,586428,1,9,2,1,0,0,60,0,3.934210526,0.102532427,0.7466666670000001,1
8212,2,2,586436,0,0,2,4,0,0,60,1,1.84375,0.003980509,0.0,0
8213,5,1,586446,1,12,0,2,0,0,60,0,3.165254237,0.051197584000000004,0.7475,1
8214,5,1,586468,1,9,1,3,0,0,60,0,4.843924192,0.298126415,0.621428571,1
8215,3,1,586470,1,6,2,9,1,0,60,0,2.344221106,0.063962666,0.7825,0
8216,2,2,586473,1,1,0,6,0,0,60,1,3.026315789,0.00782376,0.5125,0
8217,4,1,586473,1,1,0,6,0,0,60,1,4.701149425,0.112209183,0.0,0
8218,4,1,586476,0,7,0,4,0,0,120,0,4.192513368999999,0.053736875,0.0,1
8219,5,1,586477,1,3,0,9,0,0,120,1,3.976138829,0.12572918800000002,0.6757142859999999,1
8220,5,1,586483,1,8,2,7,1,0,60,1,3.446215139,0.11866035300000001,0.8425,1
8221,1,1,586490,0,9,2,3,0,0,120,0,2.054054054,0.00514721,0.36,0
8222,6,1,586493,0,1,0,2,0,0,30,0,2.637362637,0.016402443,0.826666667,1
8223,6,2,586494,0,8,0,4,1,1,60,0,3.131578947,0.016265184,0.916666667,1
8224,2,3,586497,1,1,0,8,0,0,60,0,3.4052287580000002,0.035687324,0.87625,1
8225,3,1,586497,1,1,0,8,0,0,60,0,2.080357143,0.063894036,0.0,1
